4524,Bachelors,39,0,White,0,60,Male,<=50K
4525,5th-6th,43,0,White,0,40,Female,<=50K
4526,HS-grad,31,0,White,0,40,Male,>50K
4527,HS-grad,47,0,White,0,40,Male,>50K
4528,HS-grad,26,0,White,0,60,Male,<=50K
4529,Some-college,58,0,White,0,55,Female,<=50K
4530,Bachelors,55,0,White,1590,38,Female,<=50K
4531,HS-grad,26,5013,White,0,40,Female,<=50K
4532,HS-grad,28,0,White,0,40,Female,<=50K
4533,HS-grad,36,0,Black,0,40,Male,<=50K
4534,HS-grad,40,0,White,0,50,Male,<=50K
4535,11th,19,0,White,0,40,Male,<=50K
4536,Bachelors,63,10605,White,0,40,Male,>50K
4537,Bachelors,42,0,White,0,40,Male,<=50K
4538,9th,76,0,White,0,13,Male,<=50K
4539,5th-6th,38,0,White,0,40,Male,<=50K
4540,Masters,33,0,Asian-Pac-Islander,0,30,Male,<=50K
4541,Masters,48,0,White,0,40,Male,>50K
4542,Some-college,56,0,White,0,40,Male,>50K
4543,HS-grad,32,0,Black,0,40,Male,<=50K
4544,Some-college,44,0,White,0,25,Female,<=50K
4545,HS-grad,27,0,Black,0,40,Female,<=50K
4546,Some-college,33,0,White,0,50,Male,<=50K
4547,5th-6th,22,0,White,0,40,Male,<=50K
4548,Some-college,18,0,White,0,20,Female,<=50K
4549,HS-grad,44,0,White,0,40,Male,<=50K
4550,HS-grad,42,0,Amer-Indian-Eskimo,0,60,Male,<=50K
4551,Some-college,34,0,White,0,40,Female,<=50K
4552,HS-grad,45,0,White,1672,40,Male,<=50K
4553,HS-grad,57,0,White,0,40,Male,<=50K
4554,Bachelors,59,0,White,0,40,Male,>50K
4555,Some-college,33,0,Black,0,40,Female,>50K
4556,HS-grad,52,0,Other,0,49,Male,<=50K
4557,12th,17,0,White,0,15,Female,<=50K
4558,HS-grad,29,0,White,0,30,Male,<=50K
4559,Bachelors,63,0,White,0,30,Male,>50K
4560,Some-college,20,0,White,0,24,Male,<=50K
4561,HS-grad,50,0,White,0,50,Male,<=50K
4562,HS-grad,55,0,White,0,30,Female,<=50K
4563,Bachelors,28,0,White,0,45,Male,<=50K
4564,Some-college,44,0,White,0,40,Male,<=50K
4565,Some-college,53,0,White,0,40,Female,<=50K
4566,HS-grad,23,0,White,0,40,Male,<=50K
4567,HS-grad,25,0,White,0,40,Female,<=50K
4568,Bachelors,44,0,White,0,40,Female,<=50K
4569,Masters,55,0,White,1977,40,Male,>50K
4570,Some-college,48,0,White,0,35,Male,>50K
4571,HS-grad,46,0,White,0,40,Male,<=50K
4572,Some-college,26,0,White,0,40,Male,<=50K
4573,7th-8th,30,0,White,0,45,Male,<=50K
4574,Masters,32,0,White,0,40,Male,>50K
4575,HS-grad,52,0,White,0,48,Male,<=50K
4576,HS-grad,52,7298,White,0,50,Male,>50K
4577,HS-grad,39,0,White,0,47,Female,<=50K
4578,Bachelors,57,0,White,1902,40,Male,>50K
4579,HS-grad,21,594,White,0,40,Male,<=50K
4580,Some-college,22,0,White,0,10,Male,<=50K
4581,Some-college,26,0,White,0,40,Male,<=50K
4582,Some-college,26,0,White,0,40,Male,<=50K
4583,Some-college,42,0,White,0,30,Female,<=50K
4584,Some-college,40,0,White,0,43,Male,<=50K
4585,11th,22,0,White,0,45,Male,<=50K
4586,HS-grad,62,0,White,0,45,Male,>50K
4587,Some-college,44,0,White,0,40,Male,<=50K
4588,Some-college,18,0,White,0,40,Female,<=50K
4589,1st-4th,33,0,White,0,40,Male,<=50K
4590,HS-grad,45,0,White,0,50,Male,<=50K
4591,11th,18,0,White,0,40,Male,<=50K
4592,Some-college,32,0,White,0,40,Male,<=50K
4593,Doctorate,33,0,White,0,60,Female,>50K
4594,Some-college,20,0,White,0,15,Male,<=50K
4595,HS-grad,68,0,White,0,20,Male,<=50K
4596,7th-8th,61,0,White,0,50,Male,>50K
4597,Doctorate,48,0,White,0,40,Male,>50K
4598,HS-grad,45,0,White,0,40,Male,<=50K
4599,HS-grad,36,7688,White,0,40,Female,>50K
4600,HS-grad,32,0,Black,0,32,Female,<=50K
4601,Bachelors,35,0,White,0,40,Female,<=50K
4602,HS-grad,39,0,White,0,40,Male,<=50K
4603,7th-8th,53,0,White,0,40,Male,<=50K
4604,Some-college,30,0,Black,0,16,Female,<=50K
4605,HS-grad,37,0,Asian-Pac-Islander,0,40,Male,<=50K
4606,Bachelors,40,0,White,0,45,Male,<=50K
4607,Some-college,25,0,Black,0,40,Female,<=50K
4608,HS-grad,41,0,Black,0,60,Female,<=50K
4609,HS-grad,52,0,White,0,98,Male,>50K
4610,HS-grad,33,0,White,0,40,Male,<=50K
4611,HS-grad,28,0,White,0,40,Male,<=50K
4612,HS-grad,25,7298,White,0,40,Male,>50K
4613,Some-college,53,0,White,0,55,Male,<=50K
4614,1st-4th,44,0,White,0,10,Male,<=50K
4615,HS-grad,35,0,White,0,40,Female,<=50K
4616,Some-college,38,0,White,0,58,Male,<=50K
4617,HS-grad,34,0,White,0,40,Male,<=50K
4618,HS-grad,33,0,White,0,40,Female,<=50K
4619,Some-college,24,0,White,0,45,Female,<=50K
4620,HS-grad,65,0,Black,0,25,Female,<=50K
4621,Some-college,46,0,White,0,40,Male,>50K
4622,7th-8th,37,2580,White,0,60,Male,<=50K
4623,Masters,47,0,White,0,47,Male,>50K
4624,Some-college,62,0,White,0,40,Male,<=50K
4625,HS-grad,54,0,White,0,60,Male,<=50K
4626,Some-college,90,0,Asian-Pac-Islander,0,35,Male,<=50K
4627,Some-college,57,0,White,1672,45,Male,<=50K
4628,Some-college,44,0,White,0,50,Male,>50K
4629,Bachelors,52,0,White,0,50,Male,<=50K
4630,Some-college,21,0,White,0,40,Male,<=50K
4631,HS-grad,31,0,Black,0,18,Male,<=50K
4632,Masters,39,0,White,0,40,Male,<=50K
4633,HS-grad,59,0,White,0,40,Female,<=50K
4634,HS-grad,29,0,White,0,55,Male,<=50K
4635,7th-8th,49,0,Black,0,45,Male,<=50K
4636,9th,34,0,White,0,40,Male,<=50K
4637,Bachelors,22,0,White,0,40,Male,<=50K
4638,Bachelors,32,0,Other,0,40,Male,<=50K
4639,HS-grad,39,0,Black,0,40,Female,<=50K
4640,Masters,46,0,White,0,60,Male,<=50K
4641,HS-grad,50,3103,White,0,40,Male,>50K
4642,HS-grad,34,0,White,0,40,Male,<=50K
4643,Masters,28,0,White,1902,55,Female,<=50K
4644,12th,18,0,White,0,24,Female,<=50K
4645,HS-grad,20,0,White,0,30,Male,<=50K
4646,HS-grad,20,0,White,0,40,Female,<=50K
4647,Some-college,22,0,Black,0,40,Female,<=50K
4648,Masters,60,0,White,0,40,Male,<=50K
4649,10th,40,0,White,0,50,Male,<=50K
4650,Some-college,47,0,White,0,30,Female,<=50K
4651,Bachelors,23,0,White,0,35,Female,<=50K
4652,HS-grad,57,0,White,0,40,Female,<=50K
4653,11th,52,0,White,0,40,Male,<=50K
4654,7th-8th,42,0,White,0,40,Male,<=50K
4655,HS-grad,49,0,White,2377,40,Female,>50K
4656,Some-college,41,0,White,0,40,Male,<=50K
4657,Bachelors,38,0,White,0,55,Male,>50K
4658,HS-grad,58,0,White,0,40,Male,<=50K
4659,Bachelors,26,0,Black,0,35,Female,<=50K
4660,10th,57,0,White,0,70,Female,<=50K
4661,HS-grad,28,0,White,1628,60,Male,<=50K
4662,HS-grad,42,0,White,0,40,Female,<=50K
4663,Some-college,28,2174,White,0,55,Male,<=50K
4664,9th,17,0,Black,0,40,Male,<=50K
4665,9th,39,0,White,0,40,Male,<=50K
4666,HS-grad,28,0,Black,0,40,Male,<=50K
4667,HS-grad,42,4386,White,0,48,Male,>50K
4668,Some-college,51,0,White,0,50,Female,<=50K
4669,Some-college,27,0,White,0,39,Female,<=50K
4670,HS-grad,41,0,White,0,43,Female,<=50K
4671,Bachelors,28,0,White,0,40,Male,<=50K
4672,Some-college,54,10520,White,0,30,Female,>50K
4673,HS-grad,73,0,White,0,8,Female,<=50K
4674,HS-grad,49,0,White,0,30,Female,<=50K
4675,Masters,47,0,White,0,40,Male,>50K
4676,Some-college,27,0,White,0,49,Male,<=50K
4677,Bachelors,42,0,White,0,45,Female,>50K
4678,HS-grad,32,0,Black,0,40,Female,<=50K
4679,HS-grad,32,0,White,0,41,Male,<=50K
4680,Masters,27,0,White,0,40,Male,<=50K
4681,HS-grad,29,0,White,0,40,Male,>50K
4682,HS-grad,41,5178,White,0,40,Male,>50K
4683,Some-college,49,7298,White,0,40,Male,>50K
4684,HS-grad,58,0,White,0,50,Male,<=50K
4685,HS-grad,41,7688,White,0,40,Male,>50K
4686,9th,26,0,White,0,35,Male,<=50K
4687,HS-grad,21,0,White,0,55,Male,<=50K
4688,HS-grad,32,0,White,0,2,Female,>50K
4689,Bachelors,37,0,White,0,50,Male,>50K
4690,Bachelors,23,0,White,0,20,Male,<=50K
4691,Some-college,42,0,White,0,40,Male,>50K
4692,HS-grad,25,0,White,0,26,Male,>50K
4693,Some-college,67,0,White,0,40,Female,<=50K
4694,HS-grad,41,0,Black,0,38,Female,<=50K
4695,Masters,49,0,White,0,50,Female,>50K
4696,Bachelors,36,1506,White,0,45,Female,<=50K
4697,11th,18,0,White,0,35,Male,<=50K
4698,5th-6th,25,0,White,0,40,Male,<=50K
4699,Doctorate,38,99999,White,0,36,Female,>50K
4700,Some-college,21,0,White,0,20,Male,<=50K
4701,Bachelors,65,0,White,0,15,Male,<=50K
4702,11th,33,0,Black,0,60,Male,<=50K
4703,HS-grad,51,3411,Black,0,38,Female,<=50K
4704,HS-grad,27,0,White,1740,40,Male,<=50K
4705,12th,17,0,White,0,16,Female,<=50K
4706,Bachelors,32,15024,White,0,45,Male,>50K
4707,HS-grad,61,0,White,0,36,Female,<=50K
4708,HS-grad,38,0,White,0,40,Male,>50K
4709,Some-college,43,0,White,0,40,Female,<=50K
4710,Doctorate,40,0,Asian-Pac-Islander,0,40,Male,>50K
4711,Bachelors,63,0,White,1740,35,Male,<=50K
4712,Some-college,76,0,White,0,20,Male,>50K
4713,Bachelors,43,0,White,0,40,Male,>50K
4714,Masters,76,0,White,0,30,Male,>50K
4715,10th,17,0,White,0,20,Male,<=50K
4716,HS-grad,30,0,White,0,40,Male,<=50K
4717,Bachelors,30,0,White,0,50,Male,<=50K
4718,Some-college,22,0,White,0,25,Male,<=50K
4719,Bachelors,53,0,Other,0,20,Female,<=50K
4720,HS-grad,28,0,Black,0,52,Female,<=50K
4721,Some-college,24,0,Black,0,40,Female,<=50K
4722,10th,47,0,White,0,40,Male,>50K
4723,Some-college,26,0,White,0,20,Female,<=50K
4724,Bachelors,63,0,Amer-Indian-Eskimo,0,56,Female,<=50K
4725,Bachelors,28,0,White,0,45,Male,<=50K
4726,HS-grad,36,0,White,0,40,Female,<=50K
4727,Bachelors,24,0,White,0,40,Male,<=50K
4728,Bachelors,51,0,Asian-Pac-Islander,0,35,Female,<=50K
4729,Bachelors,44,0,White,0,50,Male,>50K
4730,12th,18,0,White,0,12,Male,<=50K
4731,Some-college,54,0,White,0,40,Male,>50K
4732,Some-college,61,0,White,0,40,Female,<=50K
4733,Bachelors,51,0,White,0,45,Male,>50K
4734,7th-8th,43,0,White,0,40,Male,<=50K
4735,HS-grad,51,0,White,0,40,Male,<=50K
4736,HS-grad,50,0,Black,0,40,Female,>50K
4737,HS-grad,27,0,White,0,25,Female,<=50K
4738,Some-college,24,0,White,0,30,Male,<=50K
4739,Some-college,20,0,White,0,20,Male,<=50K
4740,Bachelors,52,0,White,0,40,Male,>50K
4741,7th-8th,57,0,White,0,40,Male,<=50K
4742,Some-college,49,0,White,0,60,Male,<=50K
4743,Bachelors,42,0,White,0,35,Female,<=50K
4744,11th,22,0,White,0,40,Female,<=50K
4745,Some-college,38,0,White,0,40,Male,>50K
4746,Some-college,21,0,White,0,20,Female,<=50K
4747,Bachelors,39,0,White,1887,60,Male,>50K
4748,Some-college,52,0,White,0,35,Female,<=50K
4749,Some-college,50,0,White,0,40,Female,<=50K
4750,Some-college,35,0,White,0,80,Male,<=50K
4751,HS-grad,58,0,White,0,25,Male,<=50K
4752,Bachelors,48,0,White,0,45,Male,<=50K
4753,Some-college,30,0,White,0,35,Female,<=50K
4754,11th,18,0,White,0,12,Male,<=50K
4755,HS-grad,29,0,White,0,40,Male,<=50K
4756,Some-college,52,0,White,0,45,Male,<=50K
4757,HS-grad,63,4064,White,0,40,Male,<=50K
4758,Masters,36,0,White,0,40,Female,>50K
4759,Some-college,24,0,White,0,42,Female,<=50K
4760,HS-grad,23,0,Other,0,40,Male,<=50K
4761,HS-grad,35,0,White,0,20,Female,<=50K
4762,Bachelors,21,0,White,0,20,Female,<=50K
4763,Some-college,28,0,White,0,43,Male,<=50K
4764,HS-grad,20,0,White,0,40,Male,<=50K
4765,11th,18,0,White,0,20,Male,<=50K
4766,Some-college,21,0,White,0,15,Female,<=50K
4767,HS-grad,27,0,White,0,40,Male,<=50K
4768,Some-college,42,0,White,0,40,Female,<=50K
4769,Some-college,21,0,White,0,30,Female,<=50K
4770,Some-college,51,0,White,0,40,Male,>50K
4771,Bachelors,27,0,White,0,40,Female,<=50K
4772,HS-grad,23,0,White,0,40,Male,<=50K
4773,Some-college,57,0,White,1902,40,Male,>50K
4774,Bachelors,22,0,White,0,12,Female,<=50K
4775,9th,59,0,White,0,60,Male,>50K
4776,HS-grad,38,0,White,0,40,Male,<=50K
4777,HS-grad,20,0,White,0,40,Male,<=50K
4778,9th,90,0,White,0,40,Female,<=50K
4779,HS-grad,50,0,White,0,38,Male,>50K
4780,Doctorate,45,0,White,0,50,Male,>50K
4781,Masters,44,0,White,0,50,Male,>50K
4782,11th,34,0,White,0,40,Male,<=50K
4783,Bachelors,23,0,White,0,43,Female,<=50K
4784,Some-college,39,0,White,0,40,Male,<=50K
4785,Some-college,19,0,White,0,55,Male,<=50K
4786,Some-college,54,0,White,0,40,Male,>50K
4787,Masters,40,0,White,0,43,Male,<=50K
4788,Some-college,44,0,White,0,50,Male,<=50K
4789,Some-college,31,0,White,0,20,Female,>50K
4790,9th,25,0,White,0,40,Male,<=50K
4791,Bachelors,33,0,White,0,32,Female,>50K
4792,HS-grad,32,0,White,0,60,Male,<=50K
4793,10th,36,0,White,0,40,Male,<=50K
4794,Some-college,47,0,Other,0,55,Male,>50K
4795,Masters,80,0,White,0,10,Female,<=50K
4796,Some-college,21,0,White,0,8,Female,<=50K
4797,Some-college,35,0,White,0,60,Male,<=50K
4798,Masters,77,0,White,0,45,Male,<=50K
4799,HS-grad,30,5013,White,0,40,Male,<=50K
4800,HS-grad,35,0,White,0,40,Male,<=50K
4801,7th-8th,49,0,White,0,40,Male,<=50K
4802,HS-grad,33,0,White,1740,25,Female,<=50K
4803,Some-college,53,0,White,0,45,Male,<=50K
4804,HS-grad,41,0,White,0,55,Male,<=50K
4805,Bachelors,57,0,White,0,40,Male,>50K
4806,Some-college,21,0,White,0,25,Female,<=50K
4807,Some-college,19,0,White,0,40,Female,<=50K
4808,Bachelors,28,0,White,0,45,Female,<=50K
4809,Masters,42,0,White,2001,60,Male,<=50K
4810,Some-college,29,0,White,0,55,Male,<=50K
4811,Some-college,26,0,White,0,20,Male,<=50K
4812,Some-college,41,0,White,3004,60,Male,>50K
4813,Some-college,40,0,White,0,40,Female,<=50K
4814,Doctorate,36,0,White,0,40,Male,>50K
4815,HS-grad,28,0,White,0,40,Male,<=50K
4816,Bachelors,25,0,Black,0,20,Female,<=50K
4817,HS-grad,42,0,White,0,60,Male,<=50K
4818,HS-grad,32,0,White,0,40,Male,<=50K
4819,5th-6th,37,0,White,0,40,Male,<=50K
4820,HS-grad,39,0,White,0,56,Male,<=50K
4821,Bachelors,49,0,White,0,40,Male,<=50K
4822,HS-grad,28,0,Black,0,40,Male,<=50K
4823,9th,24,0,White,0,20,Female,<=50K
4824,HS-grad,19,0,White,0,40,Female,<=50K
4825,HS-grad,31,0,White,0,40,Male,<=50K
4826,HS-grad,40,0,White,0,40,Female,<=50K
4827,7th-8th,29,0,White,0,30,Male,<=50K
4828,HS-grad,59,0,White,0,48,Male,<=50K
4829,Bachelors,27,0,White,0,40,Male,<=50K
4830,Bachelors,45,0,White,0,45,Male,>50K
4831,Bachelors,58,0,Asian-Pac-Islander,0,40,Male,<=50K
4832,Bachelors,53,0,White,0,40,Male,<=50K
4833,HS-grad,23,0,White,0,25,Male,<=50K
4834,11th,35,0,White,0,40,Male,<=50K
4835,HS-grad,49,0,White,0,40,Male,<=50K
4836,12th,25,0,White,0,40,Male,<=50K
4837,Masters,47,0,White,0,50,Female,>50K
4838,Some-college,20,0,White,0,30,Female,<=50K
4839,5th-6th,74,0,White,0,56,Male,<=50K
4840,HS-grad,19,0,White,0,24,Male,<=50K
4841,HS-grad,28,2580,White,0,40,Male,<=50K
4842,Some-college,31,0,Black,0,40,Female,<=50K
4843,Some-college,61,0,White,0,40,Male,<=50K
4844,Some-college,20,0,White,0,40,Male,<=50K
4845,7th-8th,35,0,White,0,40,Male,>50K
4846,Bachelors,23,0,White,0,40,Male,<=50K
4847,Bachelors,25,0,White,0,30,Female,>50K
4848,HS-grad,19,0,White,0,30,Male,<=50K
4849,Masters,30,0,White,0,45,Male,>50K
4850,HS-grad,26,0,White,0,35,Male,<=50K
4851,HS-grad,34,0,White,0,45,Male,<=50K
4852,Bachelors,49,0,Black,0,40,Female,<=50K
4853,Some-college,35,0,White,2042,40,Male,<=50K
4854,HS-grad,38,0,White,0,40,Female,<=50K
4855,HS-grad,36,0,Black,0,20,Male,<=50K
4856,HS-grad,33,0,Amer-Indian-Eskimo,0,48,Male,>50K
4857,Some-college,54,0,White,0,40,Female,<=50K
4858,HS-grad,19,0,White,0,40,Male,<=50K
4859,10th,18,0,White,0,40,Male,<=50K
4860,HS-grad,60,0,White,0,40,Male,<=50K
4861,HS-grad,28,0,White,0,40,Male,<=50K
4862,HS-grad,43,0,White,0,40,Male,<=50K
4863,5th-6th,49,0,White,0,40,Male,<=50K
4864,Bachelors,25,0,White,0,70,Male,<=50K
4865,10th,17,0,White,0,20,Male,<=50K
4866,Bachelors,41,0,White,0,60,Male,>50K
4867,Some-college,30,0,Black,0,35,Male,<=50K
4868,Masters,90,20051,White,0,60,Male,>50K
4869,HS-grad,25,0,White,0,40,Male,<=50K
4870,HS-grad,29,0,White,0,40,Male,<=50K
4871,Some-college,55,0,Black,0,40,Male,>50K
4872,Bachelors,31,0,Black,0,40,Female,<=50K
4873,Masters,63,0,White,0,40,Female,>50K
4874,7th-8th,46,0,White,0,40,Male,<=50K
4875,HS-grad,59,0,White,0,40,Male,<=50K
4876,Bachelors,42,0,Black,0,50,Female,>50K
4877,Bachelors,26,0,White,0,20,Female,<=50K
4878,Some-college,26,0,White,0,45,Male,<=50K
4879,Some-college,20,0,White,0,30,Female,<=50K
4880,HS-grad,19,0,Black,0,40,Female,<=50K
4881,9th,61,0,White,0,40,Male,>50K
4882,HS-grad,23,0,White,0,40,Male,<=50K
4883,HS-grad,24,0,White,0,40,Female,<=50K
4884,Bachelors,35,7430,White,0,40,Male,>50K
4885,HS-grad,42,0,White,0,12,Male,<=50K
4886,12th,31,0,White,0,21,Female,<=50K
4887,HS-grad,31,0,White,0,55,Female,<=50K
4888,Bachelors,63,0,White,0,25,Female,<=50K
4889,Bachelors,43,0,White,0,40,Male,<=50K
4890,Bachelors,22,0,Asian-Pac-Islander,0,10,Female,<=50K
4891,11th,17,0,White,0,25,Male,<=50K
4892,Bachelors,23,0,White,2231,40,Male,>50K
4893,9th,35,0,White,0,45,Male,<=50K
4894,HS-grad,32,0,Other,0,28,Female,<=50K
4895,Bachelors,50,15024,White,0,60,Male,>50K
4896,HS-grad,25,0,White,0,40,Male,<=50K
4897,Masters,26,0,White,0,40,Female,<=50K
4898,Bachelors,32,0,White,0,40,Male,<=50K
4899,Some-college,57,0,White,0,40,Male,>50K
4900,Masters,90,0,Black,0,50,Male,>50K
4901,Some-college,31,0,Black,0,60,Male,>50K
4902,HS-grad,60,0,White,0,33,Female,<=50K
4903,Masters,71,0,White,0,40,Female,<=50K
4904,HS-grad,50,0,White,0,40,Female,<=50K
4905,Some-college,37,0,White,0,45,Male,>50K
4906,HS-grad,23,0,Asian-Pac-Islander,0,40,Female,<=50K
4907,HS-grad,74,0,White,0,30,Male,<=50K
4908,Some-college,67,0,White,1844,70,Male,<=50K
4909,Some-college,59,0,White,0,43,Male,>50K
4910,HS-grad,28,0,White,1740,40,Male,<=50K
4911,HS-grad,45,0,Amer-Indian-Eskimo,0,40,Male,<=50K
4912,Some-college,63,0,White,0,20,Male,<=50K
4913,Bachelors,39,0,White,0,63,Female,<=50K
4914,Some-college,33,0,Black,0,40,Female,<=50K
4915,Bachelors,32,0,Asian-Pac-Islander,0,40,Male,<=50K
4916,Bachelors,34,0,White,1977,45,Male,>50K
4917,HS-grad,39,0,White,0,40,Male,<=50K
4918,Masters,29,0,White,0,36,Male,<=50K
4919,HS-grad,22,0,White,0,40,Male,<=50K
4920,Bachelors,53,13550,White,0,43,Female,>50K
4921,Some-college,51,0,White,0,40,Female,>50K
4922,HS-grad,56,0,White,0,40,Female,<=50K
4923,Bachelors,27,0,Black,0,40,Female,<=50K
4924,9th,52,0,Asian-Pac-Islander,0,30,Female,<=50K
4925,Bachelors,39,0,White,0,40,Male,>50K
4926,Some-college,45,7688,White,0,40,Male,>50K
4927,Some-college,37,0,White,0,45,Male,<=50K
4928,HS-grad,33,0,White,0,40,Male,<=50K
4929,HS-grad,35,0,White,0,4,Female,<=50K
4930,5th-6th,46,0,White,0,45,Female,<=50K
4931,12th,35,0,White,0,50,Female,<=50K
4932,HS-grad,33,0,Black,0,50,Male,<=50K
4933,Bachelors,48,0,White,0,40,Male,<=50K
4934,HS-grad,32,0,White,0,50,Male,<=50K
4935,10th,18,0,White,0,40,Male,<=50K
4936,Some-college,20,0,White,0,32,Female,<=50K
4937,HS-grad,35,0,Asian-Pac-Islander,0,60,Male,<=50K
4938,HS-grad,19,0,White,0,25,Female,<=50K
4939,HS-grad,21,0,White,0,40,Female,<=50K
4940,11th,56,0,White,0,40,Female,<=50K
4941,Bachelors,28,0,White,0,16,Female,<=50K
4942,HS-grad,45,0,White,0,40,Female,<=50K
4943,Bachelors,44,0,White,0,12,Male,<=50K
4944,HS-grad,55,0,White,0,40,Male,>50K
4945,Some-college,34,0,White,0,40,Male,>50K
4946,Masters,33,0,White,0,40,Male,>50K
4947,Bachelors,36,0,White,0,55,Male,<=50K
4948,HS-grad,25,0,White,0,40,Female,<=50K
4949,Bachelors,28,0,White,0,40,Male,<=50K
4950,Bachelors,39,7298,White,0,55,Male,>50K
4951,10th,53,0,White,0,40,Female,<=50K
4952,HS-grad,47,3325,Amer-Indian-Eskimo,0,45,Female,<=50K
4953,HS-grad,22,0,Amer-Indian-Eskimo,0,40,Male,<=50K
4954,Some-college,31,0,White,0,40,Male,<=50K
4955,Some-college,44,0,White,0,80,Male,<=50K
4956,HS-grad,19,0,White,0,40,Male,<=50K
4957,HS-grad,37,0,White,0,40,Male,<=50K
4958,HS-grad,60,0,White,0,35,Male,<=50K
4959,Some-college,23,0,White,0,25,Male,<=50K
4960,HS-grad,54,0,White,0,35,Female,<=50K
4961,HS-grad,23,0,White,0,38,Male,<=50K
4962,Some-college,21,0,White,0,10,Female,<=50K
4963,Some-college,19,0,White,0,25,Male,<=50K
4964,Bachelors,51,0,White,0,20,Male,>50K
4965,Bachelors,41,7688,White,0,50,Male,>50K
4966,Some-college,61,15024,White,0,18,Male,>50K
4967,10th,19,0,Amer-Indian-Eskimo,0,40,Female,<=50K
4968,Bachelors,22,0,White,0,40,Male,<=50K
4969,HS-grad,22,0,White,0,40,Female,<=50K
4970,7th-8th,49,0,White,0,32,Male,<=50K
4971,10th,35,0,White,0,50,Male,<=50K
4972,Some-college,38,0,White,0,40,Male,<=50K
4973,HS-grad,29,0,White,0,40,Male,>50K
4974,Some-college,41,0,White,0,80,Female,<=50K
4975,Masters,62,0,White,0,45,Male,>50K
4976,HS-grad,27,0,White,0,40,Male,<=50K
4977,HS-grad,55,0,White,0,40,Female,<=50K
4978,HS-grad,25,4416,White,0,42,Male,<=50K
4979,Bachelors,33,15024,White,0,75,Male,>50K
4980,HS-grad,26,0,White,0,40,Female,<=50K
4981,HS-grad,43,0,White,0,45,Male,<=50K
4982,Masters,53,0,White,0,40,Male,>50K
4983,Bachelors,43,0,White,0,40,Female,<=50K
4984,HS-grad,56,0,White,0,35,Male,<=50K
4985,Bachelors,25,0,White,0,50,Male,<=50K
4986,Masters,60,0,Black,0,40,Male,<=50K
4987,Some-college,28,0,White,0,40,Female,<=50K
4988,HS-grad,21,0,White,0,40,Male,<=50K
4989,Bachelors,40,2977,Black,0,40,Female,<=50K
4990,HS-grad,29,0,Black,0,40,Male,<=50K
4991,Some-college,20,0,White,0,25,Female,<=50K
4992,HS-grad,25,0,White,0,80,Male,>50K
4993,11th,18,0,White,0,10,Female,<=50K
4994,1st-4th,27,0,Other,0,35,Male,<=50K
4995,HS-grad,48,0,White,0,16,Female,<=50K
4996,Some-college,20,0,White,0,25,Female,<=50K
4997,HS-grad,55,0,White,0,40,Female,<=50K
4998,Bachelors,33,0,White,0,50,Female,>50K
4999,Some-college,21,0,White,0,12,Female,<=50K
5000,HS-grad,43,0,White,0,30,Male,<=50K
5001,Some-college,35,0,White,0,40,Male,<=50K
5002,Bachelors,39,0,White,0,35,Male,>50K
5003,HS-grad,19,0,Asian-Pac-Islander,0,40,Female,<=50K
5004,HS-grad,25,0,Black,0,40,Female,<=50K
5005,Some-college,44,0,White,0,72,Male,>50K
5006,HS-grad,39,0,White,0,40,Female,>50K
5007,10th,69,0,White,0,40,Male,<=50K
5008,Bachelors,34,0,Asian-Pac-Islander,0,40,Female,<=50K
5009,Some-college,20,0,White,0,35,Male,<=50K
5010,5th-6th,37,0,White,0,40,Female,<=50K
5011,Bachelors,43,0,White,0,39,Female,<=50K
5012,HS-grad,62,0,White,0,48,Male,<=50K
5013,Masters,34,0,Black,0,40,Female,>50K
5014,Some-college,31,0,White,0,48,Male,<=50K
5015,Doctorate,42,8614,White,0,60,Female,>50K
5016,HS-grad,26,0,White,0,30,Female,<=50K
5017,Some-college,39,0,White,0,75,Female,<=50K
5018,Bachelors,25,0,White,0,40,Male,<=50K
5019,Some-college,54,0,Black,0,30,Male,<=50K
5020,Masters,44,0,White,0,60,Male,>50K
5021,Masters,34,7688,White,0,38,Male,>50K
5022,Some-college,21,0,White,0,40,Male,<=50K
5023,5th-6th,50,0,White,0,55,Male,<=50K
5024,HS-grad,33,0,White,0,40,Male,<=50K
5025,Masters,44,0,White,0,40,Male,>50K
5026,Some-college,21,0,White,0,40,Male,<=50K
5027,Bachelors,35,0,Black,0,60,Female,<=50K
5028,Some-college,43,7298,White,0,40,Male,>50K
5029,10th,57,0,White,0,30,Male,<=50K
5030,Masters,51,0,White,0,45,Male,<=50K
5031,HS-grad,29,0,White,0,40,Male,<=50K
5032,HS-grad,51,0,Black,0,40,Male,<=50K
5033,HS-grad,35,0,White,0,40,Male,<=50K
5034,11th,18,0,White,0,20,Male,<=50K
5035,10th,58,0,White,0,50,Male,<=50K
5036,Some-college,57,0,White,0,40,Male,>50K
5037,HS-grad,19,0,White,0,20,Female,<=50K
5038,Some-college,37,0,White,0,40,Female,<=50K
5039,HS-grad,38,0,White,0,44,Male,<=50K
5040,Some-college,45,0,White,0,40,Female,<=50K
5041,Some-college,27,0,Asian-Pac-Islander,0,40,Male,>50K
5042,7th-8th,64,0,White,0,40,Female,<=50K
5043,Some-college,38,0,White,0,72,Male,<=50K
5044,HS-grad,30,0,White,0,30,Male,<=50K
5045,Bachelors,46,0,White,0,40,Male,<=50K
5046,10th,18,0,White,0,30,Female,<=50K
