id,sentiment,date,text,,
623498287,1,Sun Dec 07 20:25:53 +0000 2014,@apple when are you going to fix the maps app. The navigation sucks!!! Face it and just switch to google maps.,,
623498288,1,Sun Dec 07 20:27:29 +0000 2014,@ProfessorF @Apple @HP Best smartwatch is still the Pebble.,,
623498290,1,Sun Dec 07 20:33:21 +0000 2014,@Amy_Mc blame @apple and their rubbish memory on my phone,,
623498296,1,Sun Dec 07 21:02:22 +0000 2014,RT @QueenCleo_92: Why are your phone chargers so terrible @apple Fix this @Jesus,,
623498297,1,Sun Dec 07 21:04:29 +0000 2014,@apple You know your iPhone is fucked when the lettering on the screen goes back-to-front..,,
623498298,1,Sun Dec 07 21:06:29 +0000 2014,Seriously?! @apple that stupid add of the macbook with the different stickers you can put on it?! I hate how gullible people can be.,,
623498301,1,Sun Dec 07 21:36:48 +0000 2014,how do I have 1% then plug in my phone and jumps to 4% @apple stop playing games,,
623498302,1,Sun Dec 07 21:39:36 +0000 2014,Thanks to @Etsy @amazon @BestBuy &amp; @apple my postman will be working overtime.,,
623498304,1,Sun Dec 07 21:47:40 +0000 2014,@Apple technology..is becoming very undesirable. These glitches are constantly stopping my from working,,
623498314,1,Sun Dec 07 22:16:02 +0000 2014,FUCK OFFFFFF @apple http://t.co/vVQqXuhbrM,,
623498315,1,Sun Dec 07 22:18:54 +0000 2014,ive literally gone through 5 iPhone 5 cords in a little over a year @apple fix this you all suck,,
623498320,1,Sun Dec 07 23:05:27 +0000 2014,@sprint refuses to unlock my out of contract iPhone 5. They sent me to @apple knowing that they can't unlock phones. WAFWOFT,,
623498323,1,Sun Dec 07 23:21:21 +0000 2014,@apple's calendar app has judiciously listed virtually every holiday imaginable - yet neglects my birthday.,,
623498325,1,Sun Dec 07 23:40:32 +0000 2014,What happened to all my podcasts on my ipod?! @apple?!,,
623498330,1,Mon Dec 08 00:28:22 +0000 2014,.@apple fix yourself http://t.co/l1VsGFaQib,,
623498332,1,Mon Dec 08 00:28:56 +0000 2014,RT @brock_and_r0ll: .@apple fix yourself http://t.co/l1VsGFaQib,,
623498335,1,Mon Dec 08 00:31:06 +0000 2014,@Apple get your shit together I hate you,,
623498336,1,Mon Dec 08 00:32:05 +0000 2014,"Ha, poor @apple trying to make its iPad and MacBook look useful in its commercials. Not even close to the power of @surface Pro 3",,
623498337,1,Mon Dec 08 00:32:24 +0000 2014,@apple new voice texting......how about just hit DIAL instead#whataconcept say no to #apple-aid,,
623498340,1,Mon Dec 08 01:00:28 +0000 2014,fuck type of shit is this @Apple @autocorrect @Siri http://t.co/5zyb6SUepz,,
623498342,1,Mon Dec 08 01:02:57 +0000 2014,@apple don't delete music off of my iPhone that I payed GOOD MONEY FOR,,
623498343,1,Mon Dec 08 01:07:37 +0000 2014,I just had 40% now I have 8% wtf @apple,,
623498344,1,Mon Dec 08 01:08:48 +0000 2014,WHY DID MY IPOD CHANGE THE ORDER OF THE SONGS IN THE PLAYLIST I ALWAYS LISTEN TO WHAT THE FLYING FUCK THIS ISNT OKAY @APPLE,,
623498349,1,Mon Dec 08 01:32:49 +0000 2014,My phone turned off iMessage and won't let me turn it back on and oh yeah no message will load or send. Thanks @apple!,,
623498351,1,Mon Dec 08 01:42:35 +0000 2014,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",,
623498356,1,Mon Dec 08 01:55:13 +0000 2014,@apple get your shit together.,,
623498357,1,Mon Dec 08 01:55:33 +0000 2014,"@kodam13 and #blunderblock if fricking @Apple ever gets their act together!!!!
@AppStore we need Blunderblock by
@BrandiGlanville",,
623498358,1,Mon Dec 08 01:59:41 +0000 2014,@ikerscasillas currently googling on how to downgrade to Mavericks again thanks @apple,,
623498359,1,Mon Dec 08 02:04:36 +0000 2014,@AllenYork @CarlaBarlaCakes @Apple no a video message from missing my face time like you missed my call you leave a voicemail,,
623498360,1,Mon Dec 08 02:05:03 +0000 2014,@AllenYork @CarlaBarlaCakes @Apple you can already leave snap video messages in Apple txts but they go away in 2 mins if you don't watch,,
623498361,1,Mon Dec 08 02:17:48 +0000 2014,@apple yo these new headphones i got with my 6 dont work so send me some new ones. Ill dm u my address,,
623498362,1,Mon Dec 08 02:28:46 +0000 2014,MY TEXTING ISNT WORKING AND @VerizonWireless BLAMES @apple AND APPLE BLAMES VERIZON. SOMEONE FIX THIS. ITS BEEN 36 HOURS OF THIS CRAP.,,
623498364,1,Mon Dec 08 02:48:50 +0000 2014,Excuse me @apple ... Why is there no Bat Signal emoji yet? Hmm?,,
623498365,1,Mon Dec 08 02:54:06 +0000 2014,Yall need to fix this flicker/flash when I swipe up to close apps @Apple,,
623498368,1,Mon Dec 08 03:00:04 +0000 2014,#AAPL:Apple Pay faces challenge as two drug stores reject it...http://t.co/iqdLBVYEam,,
623498370,1,Mon Dec 08 03:03:20 +0000 2014,MY COMPUTER IS NOT TURNING BACK ON HELP @APPLE,,
623498372,1,Mon Dec 08 03:11:48 +0000 2014,Imovie screws up my project yet again. I really hate @apple,,
623498373,1,Mon Dec 08 03:18:26 +0000 2014,I hope no one ever cons me into getting another crappy @apple product again,,
623498376,1,Mon Dec 08 03:26:10 +0000 2014,@apple STOP TRYING TO BE LIKE SAMSUNG I CHOSE YOU AND NOT SAMSUNG FOR A REASON,,
623498377,1,Mon Dec 08 03:31:57 +0000 2014,The most #innovative company (#Apple) doesn't have an official #Twitter acct. for the company http://t.co/kcf5liWWF4. @apple @AppIeOfflciaI,,
623498379,1,Mon Dec 08 03:34:33 +0000 2014,fuck you @apple,,
623498381,1,Mon Dec 08 03:51:06 +0000 2014,@apple I have been on hold for 30 minutes thank god I sold most of my stock is this comcast or apple?,,
623498387,1,Mon Dec 08 04:30:07 +0000 2014,@apple please stop notifying me to 'upgrade iCloud storage' because I do not use iCloud enough to upgrade it nor would I pay for such things,,
623498389,1,Mon Dec 08 04:30:58 +0000 2014,@apple your freaking computer went psycho and ruined my life thanks a lot!!!,,
623498391,1,Mon Dec 08 04:39:03 +0000 2014,hey @apple why won't you let me facetime claire stop being rude,,
623498392,1,Mon Dec 08 04:40:29 +0000 2014,STUPID FUCKING IPHONE CHARGERS ARE STUPID AND BREAK TOO EASY FUCK YOU @APPLE,,
623498393,1,Mon Dec 08 04:42:10 +0000 2014,RT @tschwettman: hey @apple why won't you let me facetime claire stop being rude,,
623498394,1,Mon Dec 08 04:43:12 +0000 2014,@tschwettman @Apple THIS IS THE WORST DAY OF MY LIFE,,
623498403,1,Mon Dec 08 05:20:37 +0000 2014,"Congratulations to @Apple for firmly reasserting itself at the top of my most-hated corporations list today.

#justnotabumfluffbohemian",,
623498406,1,Mon Dec 08 05:36:08 +0000 2014,my computers so slow right now its making me want to shoot someone its a god dam mac i shouldnt hav 2 deal with this! @Apple,,
623498407,1,Mon Dec 08 05:38:14 +0000 2014,How do I log into iCloud on my phone? Not the cut down mobile version. Argh! Anyone know? @apple,,
623498408,1,Mon Dec 08 05:59:53 +0000 2014,really pissed at @apple . trying to edit video and can't convert files due to not having the mpeg 2 component anymore because of os update.,,
623498410,1,Mon Dec 08 06:00:45 +0000 2014,"@apple but i can't use the component on my tcp install disc, due to the stupid os update. so now i have to pay 20 bucks to re-download it?!",,
623498411,1,Mon Dec 08 06:01:15 +0000 2014,@apple so thanks for being greedy assholes who force me to pay to get something THAT I ALREADY FUCKING PAID FOR WITH FINAL CUT PRO.,,
623498413,1,Mon Dec 08 06:25:33 +0000 2014,honestly fuuuuccckkkk you @apple http://t.co/0aV4VreGUj,,
623498418,1,Mon Dec 08 06:49:59 +0000 2014,@apple fuck yo shit,,
623498419,1,Mon Dec 08 06:55:28 +0000 2014,@Apple loses appeal to trademark 'app store' in #Australia http://t.co/cmfU7qfVWY,,
623498421,1,Mon Dec 08 07:07:16 +0000 2014,FUCK ALL FUCK IT ALL IM SOOOOO SLEEP FIX YOUR SHIT @APPLE,,
623498422,1,Mon Dec 08 07:11:02 +0000 2014,@Juicy_Potato @Apple tbh annoyed with apple's shit at the moment,,
623498423,1,Mon Dec 08 07:17:40 +0000 2014,@jaureganoo @Apple i say we start a riot. or something. i can supply the pitchforks,,
623498424,1,Mon Dec 08 07:22:38 +0000 2014,"RT @uTunes3000: Hitting below the belt! @Apple 'deleted' rivals' music from iPods, court hears. http://t.co/QiyqAukvc1 #musicnews",,
623498425,1,Mon Dec 08 07:28:47 +0000 2014,90% nd i aint even leave the house yet @apple water u doin fam,,
623498430,1,Mon Dec 08 08:12:40 +0000 2014,@apple is laughing its pants off with the school programs here in Australia. They even manage to wringe money out of the poorest of people,,
623498437,1,Mon Dec 08 08:41:05 +0000 2014,Since Steve jobs left this world.. I have been having problems with my: #iphone5 #ipad2 #G5macpro @apple is done.. http://t.co/E4YLHjtK93,,
623498438,1,Mon Dec 08 08:51:53 +0000 2014,Poor dudes out here gettin slandered because he wants to argue against @apple,,
623498442,1,Mon Dec 08 09:08:20 +0000 2014,@apple when u gonna publish 64gb again to nationwide store i almost cry,,
623498444,1,Mon Dec 08 09:41:00 +0000 2014,My phone is so shitty even the time freezes @Apple http://t.co/7Mh7RMlqFX,,
623498447,1,Mon Dec 08 10:29:01 +0000 2014,"Happy Monday! My camera on my fancy @Apple #iPhone6Plus suddenly stopped working this weekend, so instead - I meme. http://t.co/ktImoxWESr",,
623498456,1,Mon Dec 08 11:34:13 +0000 2014,"#18 #million iPHONE USERS HAVE NEVER BONKED to @Apple [#Apple]Pay. (#Monday, 8 #December) http://t.co/MVYxufAhD9",,
623498457,1,Mon Dec 08 11:35:45 +0000 2014,@SuzanneBoyd @Apple it stopped working? I would be screaming. I'm getting mine 12/24.,,
623498461,1,Mon Dec 08 11:45:05 +0000 2014,#AAPL:Apple Exec Gets A Federal Prison Sentence For Taking Kickbacks On Leak...http://t.co/PTyctVo4ya,,
623498463,1,Mon Dec 08 11:56:49 +0000 2014,All they do is steal your money @apple :),,
623498464,1,Mon Dec 08 11:59:26 +0000 2014,"Apple Doesn't Need No Stinking Streaming Media Stick! $AAPL #aapl
http://t.co/HmXdZ9fzlC",,
623498466,1,Mon Dec 08 12:00:06 +0000 2014,@Apple I give up. You beat me. Trying to manually add music to my iphone has left me a broken man. #itunes #apple,,
623498467,1,Mon Dec 08 12:00:56 +0000 2014,@apple my app store aint working. y??,,
623498471,1,Mon Dec 08 12:21:42 +0000 2014,@apple ur products are shit they break 24/7 ur ruining my life,,
623498473,1,Mon Dec 08 12:23:00 +0000 2014,@HlPSTALUKE @Apple one of you stepped on my phone last night and its smashed and doesnt work :),,
623498474,1,Mon Dec 08 12:23:29 +0000 2014,@zoee_janoskians @Apple what the fuck show me,,
623498477,1,Mon Dec 08 12:33:43 +0000 2014,"Former Apple Inc. Supply Manager Sentenced To Prison, Fined $4.5 Million For Corporate Espionage  $AAPL #aapl
http://t.co/snXCwUk1pI",,
623498478,1,Mon Dec 08 12:39:30 +0000 2014,Ahhhh!! Y el @apple store of course!!!! @MadridXanadu,,
623498485,1,Mon Dec 08 13:04:44 +0000 2014,Help? 4s won't sync (doesn't even give option) w/ latest @itunes. Tried fixes I found... no bueno. Thoughts? @apple #techsupport,,
623498491,1,Mon Dec 08 13:43:17 +0000 2014,Former Apple Inc. Exec Gets A Year In Prison For Selling Secrets http://t.co/6Ya9YQwVlR #AAPL,,
623498492,1,Mon Dec 08 13:44:13 +0000 2014,@apple well done you #cunts my printer don't work since your #fucking #Yosemite #UPDATE #Pricks!,,
623498496,1,Mon Dec 08 13:52:17 +0000 2014,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",,
623498506,1,Mon Dec 08 14:09:06 +0000 2014,Guys my Mac is flipping out! Flashing folder with question mark at start up!?! What do I do?? #help #apple #mac #macbook @apple #computer,,
623498519,1,Mon Dec 08 14:34:29 +0000 2014,Woah. Woke up to 20+ @apple emails of someone trying to verify that email for their device. My email minus . (which makes no diff on gmail),,
623498521,1,Mon Dec 08 14:36:06 +0000 2014,"#AAPL slide, opens opportunity. Can't fill iPhone 6 or 6Plus orders, 6Plus rumored to be much much higher % than prev reported.",,
623498531,1,Mon Dec 08 14:50:54 +0000 2014,my phone keeps restarting on its own @apple dont play me like that???,,
623498533,1,Mon Dec 08 14:53:52 +0000 2014,"RT @SRIG911: After #China, #Russia may ban some @Apple products, fearing #espionage: 

http://t.co/uJUZ2SWqgD http://t.co/5dJC9KeUqP",,
623498535,1,Mon Dec 08 14:55:17 +0000 2014,"Reminiscing on the first low-cost computer which, out of the box, you didn't have to be a geek to use. http://t.co/YH8Mvtfznk @Apple",,
623498536,1,Mon Dec 08 14:55:53 +0000 2014,Last night I had like 10 more apps than I do now. What's up with that @apple  I hate you,,
623498545,1,Mon Dec 08 15:16:12 +0000 2014,im so pissed i plugged my phone in overnight but it didnt charge fuck u @apple,,
623498548,1,Mon Dec 08 15:18:55 +0000 2014,@smileforgoogle @Apple yknow that time it restarted and then my phone got blue screen lol wtf,,
623498549,1,Mon Dec 08 15:24:46 +0000 2014,Why does #Yosemite constantly restart due to an error when left over night? #onlyme @apple,,
623498550,1,Mon Dec 08 15:25:42 +0000 2014,BloombergTV:  Former #Apple Exec Sentence to 1 Year in Prison for Fraud http://t.co/h93QHz0uWA #aapl,,
623498551,1,Mon Dec 08 15:25:48 +0000 2014,There is nothing in life more fragile than an Apple branded lightning cord. @Apple,,
623498555,1,Mon Dec 08 15:35:01 +0000 2014,wtf is my conputer doing I left it alone for five minutes and it does this?? help @apple @billgates http://t.co/KTmXOrp03w,,
623498557,1,Mon Dec 08 15:37:55 +0000 2014,Shout out to @Apple for making crappy iPhone alarms that don't go off and make me late for my final..,,
623498560,1,Mon Dec 08 15:51:13 +0000 2014,"Updated to Yosemite on two machines. Both are now painfully slow. Thanks, @Apple.",,
623498561,1,Mon Dec 08 15:52:13 +0000 2014,"@apple @testflightapp You should tell testers that if using Gmail on iOS, your app won't work. Doesn't tell testers at all.",,
623498568,1,Mon Dec 08 15:58:26 +0000 2014,"Dear @Apple &amp; @iTunesMusic, I understand you want to protect me. Is there any way you can cool it on password lockouts &amp; resets?",,
623498572,1,Mon Dec 08 16:03:47 +0000 2014,Hey @apple my iPod touch is acting all wonky and I've done the factory settings and reinstalled stuff and nothing. Any other ideas?,,
623498578,1,Mon Dec 08 16:16:54 +0000 2014,Pretty bad @apple my #iphone5 has 20%life left and it is only 11am.,,
623498580,1,Mon Dec 08 16:18:50 +0000 2014,"Happy Monday! My camera on my fancy @Apple #iPhone6Plus suddenly stopped working this weekend, so instead - I meme. http://t.co/XdySgcxUuv",,
623498583,1,Mon Dec 08 16:26:19 +0000 2014,I've Abandoned #iTunes And I'm Never Going Back Because #GoogleMusic Is So Much Better #aapl #goog http://t.co/dp6pTxrTvp,,
623498585,1,Mon Dec 08 16:34:02 +0000 2014,RT @nicwill30: Shout out to @Apple for making crappy iPhone alarms that don't go off and make me late for my final..,,
623498586,1,Mon Dec 08 16:35:35 +0000 2014,"Hey @apple, my iPhone 6 was fully charged at 7:30 am. Now it's on 20%. Is that a common battery life?",,
623498588,1,Mon Dec 08 16:36:15 +0000 2014,Apple Inc. is doomed. $AAPL dropped by 1.27%! Currently priced at 113.535. http://t.co/K6PKMj3Sbf #AAPL,,
623498593,1,Mon Dec 08 16:44:44 +0000 2014,BLOCK TRADE detected in #AAPL,,
623498597,1,Mon Dec 08 16:49:14 +0000 2014,RT @HamzeiAnalytics: BLOCK TRADE detected in #AAPL,,
623498598,1,Mon Dec 08 16:52:45 +0000 2014,"Happy Monday! My camera on my fancy @Apple #iPhone6Plus suddenly stopped working this weekend, so instead - I meme. http://t.co/Mb067jv5SD",,
623498600,1,Mon Dec 08 17:00:28 +0000 2014,@apple make a fucking phone so the screen doesn't break.  I want my phone to be naked and free.,,
623498602,1,Mon Dec 08 17:02:37 +0000 2014,I hate it that my office email's not pushing emails now. It's fetching but on my settings it says push. #appleprobs #appleproblems @apple,,
623498604,1,Mon Dec 08 17:04:23 +0000 2014,@SforSimrat I thought abt @Apple when bought @Dell lemon. Tried to save $. Wasn't worth savings. Regretting ever since. @DellCares #DellHell,,
623498605,1,Mon Dec 08 17:08:00 +0000 2014,"#CondoSeniors said @Apple needs to supply condo with dedicated tech. So many issues with iphone, imac, ipads warrants it. Tech will eat well",,
623498616,1,Mon Dec 08 17:42:13 +0000 2014,Glad I'm getting a non @apple computer . Four macs in a row http://t.co/KLr4GFao3n,,
623498617,1,Mon Dec 08 17:42:44 +0000 2014,fucking @apple are memer FAGGOTS http://t.co/w8hbpxTRCJ,,
623498618,1,Mon Dec 08 17:43:40 +0000 2014,@nigxnog @Apple bruh that means u type that a lot u fuckin punk bitch,,
623498624,1,Mon Dec 08 18:05:07 +0000 2014,"Dear @Apple 
Can you please create a middle finger emoji ASAP
Sincerely,
All IPhone users",,
623498626,1,Mon Dec 08 18:05:59 +0000 2014,"RT @TheywantVonnie: Dear @Apple 
Can you please create a middle finger emoji ASAP
Sincerely,
All IPhone users",,
623498630,1,Mon Dec 08 18:12:07 +0000 2014,You gotta be kidding me @apple http://t.co/9xb06QOnHO,,
623498631,1,Mon Dec 08 18:12:31 +0000 2014,Theyre not RT @Naivana_: You gotta be kidding me @apple http://t.co/GeeL25AlT1,,
623498636,1,Mon Dec 08 18:14:47 +0000 2014,All of my apple product chargers look like that RT @LunchGod: Theyre not RT @Naivana_: You gotta be kidding me @apple http://t.co/4lXkHinwd2,,
623498640,1,Mon Dec 08 18:21:41 +0000 2014,Same struggle.  RT @LunchGod: They're not RT @Naivana_: You gotta be kidding me @apple http://t.co/rkRKS5pn1M,,
623498644,1,Mon Dec 08 18:29:01 +0000 2014,"RT @JPDesloges: Higher Price Targets Are Not Helping Apple's Shares $AAPL #aapl
http://t.co/QTLiiXy1Ed",,
623498661,1,Mon Dec 08 18:59:35 +0000 2014,How many iphone chargers do I need to go through? @Apple make charger durability a point in the new iPhone,,
623498662,1,Mon Dec 08 18:59:36 +0000 2014,NO CALLER ID must be able to be BLOCKED on @AppIeOfflciaI products. @applenws @apple #Apple #iPhone6 #iPhone6Plus,,
623498666,1,Mon Dec 08 19:10:11 +0000 2014,"yo @Apple , why yall make it so hard to grip the 6?.",,
623498667,1,Mon Dec 08 19:13:34 +0000 2014,#Apple Just Patented An Idea That #SteveJobs Would Have Hated #aapl http://t.co/EhK4iZ6t4R http://t.co/bi30fx5pTE,,
623498668,1,Mon Dec 08 19:18:56 +0000 2014,@google @facebook @intel @apple Pay your taxes in our country!!! http://t.co/jS4K3jV1sj,,
623498670,1,Mon Dec 08 19:30:03 +0000 2014,#AAPL:Apple Returns Cash To Shareholders Because It's Out Of Ideas On How To...http://t.co/AvzNJvSQNq,,
623498672,1,Mon Dec 08 19:34:12 +0000 2014,#applecare only cares about @Apple beware of false prophetsI mean profits!,,
623498673,1,Mon Dec 08 19:35:12 +0000 2014,"@granitewinger @Apple 
Beware of anything that includes the word CARE.",,
623498675,1,Mon Dec 08 19:49:25 +0000 2014,"I've been talking with @Apple support for almost 2 hours, absolutely no help at all.",,
623498676,1,Mon Dec 08 19:54:27 +0000 2014,Why the fuck is there a 'recently deleted' photo album? @Apple,,
623498677,1,Mon Dec 08 19:54:49 +0000 2014,"Come on #aapl, get your shit together!",,
623498679,1,Mon Dec 08 19:56:11 +0000 2014,RT @JustPoetic_: Why the fuck is there a 'recently deleted' photo album? @Apple,,
623498687,1,Mon Dec 08 20:29:24 +0000 2014,Oh @Apple this is horrible packaging and shipping. #shame http://t.co/JaRpJYJ5Zu,,
623498690,1,Mon Dec 08 20:36:56 +0000 2014,.@panic The inconsistency and overall weirdness that controls the @apple #appstore is why I archive previous versions.. easy to downgrade.,,
623498691,1,Mon Dec 08 20:38:51 +0000 2014,Tryng to get back on snapchat but the App Store isn't cooperating @apple,,
623498693,1,Mon Dec 08 20:43:04 +0000 2014,"@viticci when is @Dropbox removing photo upload? And are @apple covering refund for those who purchased based on features, that are no more?",,
623498695,1,Mon Dec 08 20:47:00 +0000 2014,RT @WillliamLemar: RT @JustPoetic_: Why the fuck is there a 'recently deleted' photo album? @Apple,,
623498696,1,Mon Dec 08 20:47:30 +0000 2014,"@Apple #iOS8 Notification Center is a pain in the ass: No way to sort, no way to dismiss all notifications, and hitting that [x] on each app",,
623498697,1,Mon Dec 08 20:48:55 +0000 2014,iPhone6 fell 2 ft. Screen shattered like it was blown up. @apple wants an additional $109 to fix it. Maybe make a product that lasts?,,
623498699,1,Mon Dec 08 20:53:14 +0000 2014,F u @Apple UR geniuses can suck my ass!,,
623498705,1,Mon Dec 08 21:06:40 +0000 2014,"I hate my phone, I can't use it it's gone completely silent, and if I were to call @apple I would get even less help than I get now.",,
623498707,1,Mon Dec 08 21:14:47 +0000 2014,#Apple TV #Sales Topped by Chromecast: #AAPL Being Pushed Out: #Apple Inc. (AAPL) never made much of a fuss ab... http://t.co/F8iVLaaahw,,
623498710,1,Mon Dec 08 21:16:29 +0000 2014,thank you @apple for being such a little troll but putting the option close right above the save tab. LEGENDS,,
623498722,1,Mon Dec 08 21:39:17 +0000 2014,@India especially telling me that I've been randomly selected for a grant from our broke ass govt. I'm not @apple I don't get free govt $$$$,,
623498725,1,Mon Dec 08 21:46:04 +0000 2014,"Happy Monday! My camera on my fancy @Apple #iPhone6Plus suddenly stopped working this weekend, so instead - I meme. http://t.co/lp9KPujmPg",,
623498732,1,Mon Dec 08 21:51:18 +0000 2014,@Apple HEY FUCK U MY PHONE SPEAKER NO LONGER WORKS JUST B/C,,
623498733,1,Mon Dec 08 21:53:48 +0000 2014,@apple hey nvm but I shouldn't have to restart my phone to make it work,,
623498739,1,Mon Dec 08 22:02:12 +0000 2014,"Apple Inc. is Catching up on iPhone 6 Supply, But Still Lagging Demand http://t.co/4b8UD92o8A #AAPL",,
623498743,1,Mon Dec 08 22:23:19 +0000 2014,"@CBCHomestretch my @Apple #iMac caught fire while not in use, just sitting on my desk. Luckily I was nearby and was able to sort it out.",,
623498745,1,Mon Dec 08 22:26:56 +0000 2014,I don't know what you're trying to do @apple but phone updates are turned off. Thanks for letting me 'aware' by error http://t.co/yMyoY61hz5,,
623498747,1,Mon Dec 08 22:28:59 +0000 2014,@AzakFeverAFC phone is awful. Why is there a green line? Need a new one. @Apple sort it out. Not on. AF,,
623498751,1,Mon Dec 08 22:30:14 +0000 2014,@AzakFeverAFC @Apple or you could learn to take pictures off the internet better,,
623498753,1,Mon Dec 08 22:31:58 +0000 2014,RT @jimmy5098: @AzakFeverAFC @Apple or you could learn to take pictures off the internet better,,
623498759,1,Mon Dec 08 22:46:54 +0000 2014,"Good grief, @Apple, could you all have a more sucky hold music queue playlist? No offense, but, ewwwwww! Johnny Cash into a rap song? Gross",,
623498760,1,Mon Dec 08 22:47:33 +0000 2014,"@Apple: You were doing great with Johnny cash, but Damn that was jarring!",,
623498763,1,Mon Dec 08 22:52:14 +0000 2014,The only reason I have an iPhone is because of iMessage. @apple BRUH make a better battery,,
623498766,1,Mon Dec 08 22:59:15 +0000 2014,#aapl #Apple stock price plummeting... Time to sell for a bit?,,
623498770,1,Mon Dec 08 23:07:24 +0000 2014,@apple - bring back #classiciPod #cantbelieveitsgone,,
623498771,1,Mon Dec 08 23:09:53 +0000 2014,Day 12 without access to my @iTunes passwd. Apple 'working on it'. No new apps or calendar. @apple ecosystem has achilles? Your move @google,,
623498772,1,Mon Dec 08 23:13:23 +0000 2014,@SwiftKey @Apple Oh In wish you guys would port hebrew from the android version already! I have swapping abck and forth,,
623498774,1,Mon Dec 08 23:17:20 +0000 2014,"Too much completely broken shit in the world, fucks sake. (And Fuck You @Apple for the bullshit 'autocorrects')",,
623498778,1,Mon Dec 08 23:24:51 +0000 2014,@SwiftKey @Apple too bad all third party keyboards on iOS are buggy as hell and therefore completely unusable. Undeserved.,,
623498779,1,Mon Dec 08 23:27:30 +0000 2014,#Former @Apple exec sentenced to one year in prison for selling #company #secrets http://t.co/EByDSh8Ufv #uasm,,
623498785,1,Mon Dec 08 23:44:35 +0000 2014,"RT @ColdDimSum: Too much completely broken shit in the world, fucks sake. (And Fuck You @Apple for the bullshit 'autocorrects')",,
623498786,1,Mon Dec 08 23:45:03 +0000 2014,#AAPL:Apple Just Patented An Idea That Steve Jobs Would Have Hated...http://t.co/7ZWB6A98Kj,,
623498791,1,Mon Dec 08 23:57:25 +0000 2014,@Apple @iTunes #WhitePower #HateMusic #HateSpeech #IcantBreathe Not A Good Look http://t.co/ayV9kMemfj,,
623498792,1,Mon Dec 08 23:59:09 +0000 2014,@FastCoExist If you use @Apple congrats you just gave the government permission to spy on you.  #Apple,,
623498793,1,Tue Dec 09 00:09:47 +0000 2014,@matt_garber @levifig @dcurtis hah. I wasn't defending it. But this is @apple and they don't understand the internet.,,
623498797,1,Tue Dec 09 00:21:19 +0000 2014,.@Apple there is still not a suicide note template on your most recent pages update how much longer do I have to wait,,
623498799,1,Tue Dec 09 00:31:22 +0000 2014,thanks @apple for making life complicated,,
623498803,1,Tue Dec 09 00:34:07 +0000 2014,the most offensive thing is the lack of a trashcan emoji stop the discrimination @apple,,
623498804,1,Tue Dec 09 00:34:24 +0000 2014,RT @saigeist: the most offensive thing is the lack of a trashcan emoji stop the discrimination @apple,,
623498809,1,Tue Dec 09 00:45:16 +0000 2014,"My MacBook Pro is now as annoying as my ASUS Windows 8 computer. Freezing, laggy, etc.  So much for @apple's excellence.",,
623498816,1,Tue Dec 09 00:57:25 +0000 2014,Why can't we FaceTime more than one person at a time @apple ? I need answers dammit until then oovoo winning.,,
623498823,1,Tue Dec 09 01:10:52 +0000 2014,My old iPhone exploded for no good reason @apple what the heck??? http://t.co/z0SDrKsbwT,,
623498825,1,Tue Dec 09 01:20:32 +0000 2014,my computer sux @apple fix it,,
623498826,1,Tue Dec 09 01:21:04 +0000 2014,"No videos tonight, turns out iPads still need electricity to function. Figure it out, @apple 

PS lol key studies at 144",,
623498828,1,Tue Dec 09 01:22:01 +0000 2014,"For the past week my phone stay freezing &amp; closing out apps on me, wtf @apple?!",,
623498832,1,Tue Dec 09 01:22:22 +0000 2014,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.",,
623498853,1,Tue Dec 09 01:23:34 +0000 2014,"Apple sux '@TeamCavuto: Protesters stage protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.'",,
623498857,1,Tue Dec 09 01:24:02 +0000 2014,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.",,
623498863,1,Tue Dec 09 01:24:59 +0000 2014,@TeamCavuto @Apple all they are doing now is alienating people. Blocking Federal Interstates need to be stopped too. Endangering lives.,,
623498867,1,Tue Dec 09 01:25:07 +0000 2014,"@prettynumbers @TeamCavuto @Apple Also, Steve Jobs? Overrated. https://t.co/0Zu1Cga8kP",,
623498871,1,Tue Dec 09 01:25:49 +0000 2014,@eternalmuke wtf Siri step your game up @apple,,
623498872,1,Tue Dec 09 01:25:52 +0000 2014,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.",,
623498880,1,Tue Dec 09 01:26:27 +0000 2014,@TeamCavuto @Apple At this point it's not anger. It's simply a manifestation of stupid.,,
623498885,1,Tue Dec 09 01:26:39 +0000 2014,@SealsKevin @TeamCavuto @Apple Hopefully endangering their own lives!,,
623498886,1,Tue Dec 09 01:26:57 +0000 2014,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.",,
