price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15
0.561232264,0,6,0.24353988,0.41338691,0,0,0,0.327540546,0,0.573913043,0.999503722,0.82692617,0.568627451,0.393536511,0.432600755
0.452603253,3,5,0.78539645,0.923652777,0,2,2,0.668329163,0.890279085,0.591304348,0,0.467910568,0.112745098,0.689781711,0.711613156
0.465599788,2,5,0.665083857,0.437661694,1,0,0,0.723733541,0,0.895652174,0,0.339713688,0.87745098,0.687649561,0.409066411
0.454877023,2,4,0.504612344,0.301645841,1,0,0,0.572912529,0,0.443478261,0,0.397297732,0.161764706,0.516476995,0.320318582
0.265164703,0,1,0.468282901,0.521825288,0,0,0,0.421960619,0.762512125,0.67826087,0,0.362715136,0.159313725,0.286094649,0.263728367
0.471713465,2,5,0.615306433,0.270820719,1,0,3,0.676949652,0,0.895652174,0,0.469840759,0.651960784,0.654648814,0.267860351
0.606547719,2,3,0.409010952,0.23641768,2,0,0,0.483060452,0,0.07826087,0,0.822100692,0.125,0.442038677,0.201329421
0.173408515,0,3,0.382298922,0.603346728,0,0,0,0.365029782,0.713138921,0.826086957,0,0.4719318,1,0.393536511,0.540691059
0.655403209,2,1,0.61166016,0.491550614,2,0,0,0.673522661,0,0.408695652,0.999503722,0.884992762,0.196078431,0.455155565,0.410323971
0.68080102,0,0,0.434215841,0.33004899,2,2,0,0.452165976,0.666627471,0.304347826,0,0.825800225,0.117647059,0.471129449,0.200550931
0.527096111,1,0,0.327021998,0.227335278,0,2,0,0.406002183,0,0.052173913,0,0.855396493,0.151960784,0.428605881,0.194562549
0.655403209,2,2,0.725745909,0.399515605,1,0,3,0.780747475,0,0.869565217,0,0.709827891,0.904411765,0.759694084,0.350260495
0.658023307,1,5,0.586237458,0.278527,0,0,2,0.649628839,0,0.930434783,0,0.90783336,0.889705882,0.356113363,0.305227858
0.406497506,1,6,0.239348027,0.877965542,0,0,0,0.323600785,0,0.669565217,0,0.940968313,0.730392157,0.477393074,0.963949937
0.6136844,0,6,0.53604607,0.662630043,0,2,0,0.425080808,0.825433255,0.730434783,0,0.82033135,0.595588235,0.495772659,0.483322355
0.075787774,1,0,0.166305374,0.384213134,0,0,4,0.2549508,0,0.347826087,0,0.421103426,0.166666667,0.32014152,0.41014432
0.775490478,2,9,0.820006905,0.296471624,1,0,4,0.76857734,0.845037156,0.904347826,0,0.622004182,0.960784314,0.948921558,0.323432541
0.462948236,0,6,0.502280146,0.664721748,0,0,0,0.421960619,0.79786927,0.669565217,0,0.93935982,0.705882353,0.39714435,0.758069345
0.520327585,2,2,0.592968676,0.359332856,0,2,2,0.421960619,0.868433139,0.686956522,0,0.924400836,0.392156863,0.356113363,0.445356009
0.704536077,0,2,0.688807487,0.619199648,1,0,4,0.74603047,0,0.843478261,0,0.87405501,0.659313725,0.746395125,0.536559075
0.696816689,2,5,0.74517112,0.788619396,1,0,4,0.799004485,0,0.791304348,0,0.91233714,0.855392157,0.938119576,0.711613156
0.476019037,1,0,0.007138303,0.046347773,0,0,0,0.105355782,0,0.373913043,0,0.769342126,0.110294118,0.200918002,0.043415773
0.777383142,2,5,0.861645027,0.788619396,0,0,4,0.712908831,0.926678078,0.791304348,0,0.861508766,0.818627451,0.871588028,0.711613156
0.767820987,0,4,0.450262385,0.414487808,0,0,0,0.350433161,0.79786927,0.434782609,0,0.763229854,0.414215686,0.750227294,0.693933768
0.40024032,1,0,0.373027879,0.420377608,2,0,0,0.357794883,0.708743355,0.382608696,0,0.916358372,0.06372549,0.486658568,0.449487993
0.620685351,2,7,0.68103872,0.384763582,1,0,2,0.738728904,0,0.939130435,0,0.890783336,0.200980392,0.382570826,0.489969459
0.745866815,0,3,0.55721764,0.788619396,0,0,4,0.622354226,0,0.791304348,0,0.522277626,0.575980392,0.71880639,0.53709803
0.585541759,1,3,0.46575261,0.367699675,0,1,0,0.245523345,0.852381557,0.4,0,0.659321216,0.272058824,0.467971061,0.392179172
0.36133789,2,6,0.656887584,0.788619396,0,0,0,0.434304652,0.903301109,0.504347826,0,0.211999357,0.230392157,0.654648814,0.711613156
0.012271875,1,0,0.146013659,0.301645841,0,0,1,0.235879396,0,0.391304348,0,0.088467106,0.985294118,0.299106979,0.320318582
0.4539692,1,0,0.15627469,0.136511257,0,1,0,0.245523345,0,0.234782609,0,0.85394885,0.093137255,0.299106979,0.140667106
0.569061015,1,5,0.350616752,0.04563219,1,0,2,0.319623714,0.721494181,0.843478261,0,0.755187389,0.232843137,0.352229155,0.224504461
0.420597312,1,5,0.468282901,0.0733748,1,0,2,0.538767881,0,0.930434783,0,0.629403249,0.039215686,0.471129449,0.07623211
0.237591868,0,3,0.529493926,0.788619396,0,2,0,0.382589844,0.841974876,0.686956522,0,0.18642432,0.235294118,0.533631702,0.871489311
0.112089223,1,0,0.287227672,0.486046128,0,0,1,0.368601024,0,0.156521739,0,0.535628116,0.31372549,0.474270054,0.518294509
0.492345496,2,3,0.609825805,0.788619396,0,0,2,0.412458505,0.882665143,0.530434783,0,0.41129162,0.87745098,0.597415915,0.711613156
0.628122416,0,0,0.330469919,0.426377498,0,2,0,0.409242751,0,0.460869565,0,0.76853788,0.460784314,0.299106979,0.482424097
0.561317832,2,5,0.596770045,0.788619396,1,0,2,0.659528013,0,0.669565217,0,0.981502332,0.774509804,0.736697907,0.711613156
0.355505313,0,4,0.294731597,0.830406782,0,0,0,0.375653675,0,0.739130435,0,0.513591765,1,0.259122274,0.895562609
0.232152757,1,4,0.410736237,0.788619396,0,2,0,0.484681981,0,0.495652174,0,0.375100531,0.257352941,0.604899524,0.996167435
0.66882851,0,5,0.497578911,0.184950735,2,2,2,0.457954841,0.762512125,0.130434783,0,0.817596912,0.06127451,0.158441164,0.193364872
0.542421549,0,6,0.478263176,0.286948863,0,2,0,0.303327761,0.840415298,0.226086957,0,0.66752453,0,0.281688861,0.241271932
0.68373428,2,5,0.661823366,0.563274068,1,0,3,0.720669131,0,0.791304348,0,0.620073991,0.62254902,0.78177958,0.604167914
0.952754161,2,9,0.714254482,0.293389112,1,1,3,0.666583626,0.818154789,0.234782609,0,0.767411935,0.254901961,0.754033313,0.294748189
0.486151482,2,1,0.540361394,0.632300325,0,2,2,0.382589844,0.849495084,0.686956522,0,0.755991636,0.823529412,0.569083559,0.70710821
0.29081543,2,3,0.428736334,0.411295206,1,2,0,0.501599581,0,0.652173913,0,0.384590639,0.517156863,0.451905148,0.41014432
0.440076146,1,6,0.275730085,0.12126383,0,2,0,0.189511527,0.747012172,0.2,0,0.771754866,0.159313725,0.356113363,0.200550931
0.500445322,1,0,0.31295795,0.181923267,0,0,0,0.230973085,0.753443262,0.252173913,0,0.843815345,0.017156863,0.32833814,0.260314989
0.378579825,0,4,0.373027879,0.411735564,0,1,0,0.449241344,0,0.417391304,0,0.99099244,0.159313725,0.34437864,0.549074795
0.173408515,1,0,0.108122476,0.363736445,0,0,1,0.200266929,0,0.382608696,0,0.533054528,0.154411765,0.211050341,0.389184981
0.318096221,0,0,0.294731597,0.484504871,2,2,0,0.375653675,0,0.469565217,0,0.352259932,0.397058824,0.393536511,0.540511408
0.449396194,1,6,0.546757231,0.495348709,0,0,0,0.61252289,0,0.417391304,0,0.956248995,0.198529412,0.371385225,0.531049763
0.41870157,2,3,0.727161779,0.587493807,0,1,1,0.668329163,0.832313243,0.365217391,0,0.543348882,0.49754902,0.163931069,0.316725552
0.440076146,2,6,0.656887584,0.404854957,2,2,2,0.71603018,0,0.591304348,0,0.479491716,0.595588235,0.597415915,0.432600755
0.268940349,1,0,0.124756465,0.382837012,0,0,1,0.215900576,0,0.391304348,0,0.926813576,0.112745098,0.169367466,0.303551111
0.42563813,2,5,0.475788927,0.435514945,0,2,0,0.375653675,0.80430585,0.52173913,0,0.949654174,0.125,0.474270054,0.465956045
0.504825411,3,4,0.463207909,0.658942038,0,0,1,0.437334792,0.740234229,0.530434783,0,0.874376709,0.522058824,0.400729002,0.707946584
0.488641608,0,3,0.406120591,0.788619396,0,0,0,0.480343913,0,0.843478261,0,0.556377674,0.639705882,0.277247994,0.505958441
0.276377414,0,0,0.267897312,0.400726592,0,0,0,0.350433161,0,0.452173913,0,0.591925366,0.242647059,0.240387686,0.428109468
0.513045388,0,0,0.394368481,0.489679088,0,2,2,0.469298555,0,0.452173913,0,0.896895609,0.134803922,0.356113363,0.392179172
0.64055317,1,6,0.423188798,0.290361645,2,0,2,0.496385665,0,0.347826087,0,0.828373814,0.272058824,0.619572091,0.338343613
0.467356938,0,3,0.294731597,0.248197281,0,0,1,0.245523345,0.725472374,0.32173913,0,0.864886601,0.227941176,0.382570826,0.311575543
0.542421549,0,3,0.447627659,0.252105466,2,1,0,0.519354812,0,0.060869565,0,0.843171948,0.017156863,0.445346931,0.266423139
0.672034312,2,5,0.579403291,0.393295536,1,0,3,0.643205668,0,0.747826087,0,0.812771433,0.585784314,0.652377761,0.482364213
0.340413491,2,5,0.502280146,0.24660098,1,0,0,0.570720585,0,0.913043478,0,0.329580183,0.860294118,0.544781897,0.260434757
0.512658094,0,4,0.434215841,0.121098695,2,0,2,0.506749559,0,0.252173913,0,0.854109699,0.171568627,0.375138738,0.223007366
0.462060124,2,5,0.548868994,0.329003138,1,0,0,0.614507655,0,0.895652174,0,0.913945633,1,0.599921625,0.33828373
0.407787806,0,4,0.363560401,0.457973248,0,2,1,0.440343225,0,0.452173913,0,0.91909281,0.191176471,0.281688861,0.490388646
0.33095064,1,0,0.090845264,0.301645841,0,2,1,0.18402874,0,0.434782609,0,0.902203635,0.115196078,0.124316154,0.320318582
0.566626093,0,0,0.24353988,0.175758243,0,2,1,0.327540546,0,0.147826087,0,0.663342448,0.25,0.294803178,0.198155578
0.489467921,0,6,0.382298922,0.521715198,0,0,0,0.282026264,0.781429783,0.504347826,0,0.944989545,0.355392157,0.36380156,0.559734116
0.316779145,0,4,0.323547267,0.892717565,2,2,4,0.402736416,0,0.27826087,0,0.375743928,0.892156863,0.411346771,0.938140008
0.420696818,0,1,0.436930602,0.238839654,1,0,0,0.509301059,0,0.765217391,0,0.992440084,0.526960784,0.507697644,0.261512665
0.222564385,0,3,0.316515678,0.198436726,0,0,1,0.396127696,0,0.852173913,0,0.457133666,0.264705882,0.299106979,0.505419486
0.821788987,0,5,0.56541316,0.788619396,0,0,0,0.440343225,0.840415298,0.452173913,0,0.683609458,0.480392157,0.774514483,0.666147674
0.877750394,2,5,0.780405074,0.821819783,0,1,2,0.602455881,0.919358394,0.669565217,0,0.659160367,0.384803922,0.879216292,0.997844182
0.405462,1,4,0.271830861,0.108988826,0,0,0,0.105355782,0.783914061,0.765217391,0,0.667202831,0.068627451,0.37886716,0.260434757
0.654876944,2,5,0.63135618,0.3738647,1,0,3,0.692034193,0,0.765217391,0,0.785266206,0.671568627,0.624378411,0.408946644
0.460277446,0,5,0.409874427,0.080970991,1,0,2,0.483871999,0,0.991304348,0,0.88306257,0.115196078,0.382201564,0.106593209
0.312799407,1,0,0.271830861,0.367699675,0,0,1,0.354130152,0,0.2,0.968238213,0.596107447,1,0.211050341,0.392179172
0.769946076,2,6,0.550970824,0.251004569,2,0,2,0.616483084,0,0.12173913,0.989081886,0.783014316,0.058823529,0.510639475,0.265225463
0.192388089,0,0,0.360359469,0.788619396,0,0,0,0.437334792,0,0.504347826,0,0.465658678,0.495098039,0.400729002,0.607760944
0.686644353,2,9,0.832464201,0.810975945,1,0,3,0.881047899,0,0.930434783,0,0.623130127,1,0.859161562,0.48481945
0.471713465,2,3,0.40028317,0.410799802,0,1,0,0.474857545,0,0.582608696,0,0.93260415,0.475490196,0.38625006,0.427091443
0.563939057,1,0,0.438821168,0.248307371,1,0,0,0.51107793,0,0.086956522,0,0.665916037,0,0.553000659,0.332355231
0.467006179,0,6,0.444977306,0.437056201,0,0,0,0.368601024,0.781429783,0.660869565,0,0.964291459,0.083333333,0.507697644,0.531648602
0.673363954,2,1,0.579403291,0.252215556,0,1,2,0.421960619,0.859320426,0.469565217,0,0.799260093,0,0.480498705,0.266542907
0.864274915,1,5,0.617118472,0.004898993,1,0,4,0.570720585,0.795648358,0.965217391,0,0.743606241,0.183823529,0.650097422,0.034612851
0.488641608,1,3,0.309371669,0.108988826,1,0,0,0.389413317,0,0.739130435,0,0.841885154,0,0.435362716,0.260434757
0.636521007,0,3,0.460648634,0.788619396,0,0,2,0.531592726,0,0.643478261,0.987096774,0.539649349,1,0.691905743,0.711613156
0.880442656,3,9,0.842404389,0.788619396,0,0,4,0.748915919,0.888150323,0.886956522,0,0.90107769,0.411764706,0.504740214,0.515240434
0.537745776,2,7,0.626070058,0.659437442,1,0,2,0.526740269,0.840415298,0.686956522,0,0.75052276,0.791666667,0.668084307,0.73950536
0.395955783,3,0,0.344001558,0.587769032,2,0,2,0.421960619,0,0.295652174,0,0.933086698,0.225490196,0.33641605,0.441283909
0.207785358,0,0,0.434215841,0.508064072,0,0,0,0.506749559,0,0.591304348,0,0.272961235,0.602941176,0.25449729,0.544882927
0.813326034,2,5,0.703951201,0.57246656,0,2,2,0.483060452,0.915099843,0.6,0,0.609297089,0.392156863,0.636216077,0.614947003
0.622414981,0,0,0.298436827,0.176143557,1,2,2,0.379136079,0,0.260869565,0,0.765320894,0.210784314,0.400729002,0.320318582
0.378021641,0,0,0.478263176,0.690702923,0,2,0,0.428177986,0.7682138,0.356521739,0,0.470162458,0,0.340411554,0.74357746
0.500845672,2,7,0.56541316,0.503990752,0,0,2,0.469298555,0.823652767,0.686956522,0,0.989866495,0.31372549,0.571719528,0.535002096
0.862909711,0,6,0.56541316,0.776682997,2,0,2,0.630056881,0,0.417391304,0.994044665,0.726234518,0.426470588,0.736697907,0.907359722
0.706852689,3,2,0.594873403,0.328067375,1,2,0,0.509301059,0.823652767,0.208695652,0.97369727,0.646774972,0.296568627,0.492751146,0.392179172
0.194233317,0,4,0.251807429,0.546815655,0,0,1,0.335310897,0,0.547826087,0,0.300144764,0.74754902,0.268258759,0.691358764
0.680653741,0,6,0.581366599,0.788619396,0,0,2,0.457954841,0.843515341,0.669565217,0,0.521955927,0.578431373,0.654648814,0.82513923
0.328466546,1,4,0.373027879,0.062200694,1,0,0,0.449241344,0,0.860869565,0,0.910889497,0.237745098,0.352229155,0.059823942
0.556446949,1,0,0.40028317,0.156327407,0,2,0,0.220985087,0.821846696,0.234782609,0,0.845423838,0.012254902,0.367606281,0.187017187
0.378579825,0,1,0.428736334,0.364947432,0,2,0,0.402736416,0.733069875,0.434782609,0,0.561203153,0.357843137,0.421766188,0.37601054
0.515898764,0,3,0.397335611,0.177794903,2,2,0,0.472087248,0,0.243478261,0,0.672028309,0.009803922,0.37886716,0.260434757
0.423669557,3,5,0.704100076,0.285682832,1,0,2,0.760403387,0,0.92173913,0,0.348721248,0.514705882,0.626766128,0.319120905
0.405462,2,4,0.527288353,0.301645841,0,2,0,0.303327761,0.869682656,0.460869565,0,0.556538523,0.37254902,0.451905148,0.320318582
0.311463208,0,3,0.357135442,0.219078549,0,0,0,0.434304652,0,0.939130435,0,0.338105195,0.897058824,0.421766188,0.200550931
0.430513992,0,4,0.40028317,0.207409038,0,0,0,0.307461412,0.781429783,0.426086957,0,0.599163584,0,0.435362716,0.217797473
0.464718058,1,6,0.251807429,0.224032587,0,2,0,0.200266929,0.71738596,0.130434783,0,0.823226637,0.154411765,0.33641605,0.205341637
0.597735458,0,1,0.626070058,0.631915011,0,0,4,0.68706597,0,0.67826087,0,0.775615249,0.796568627,0.665867413,0.679621534
0.616032875,0,3,0.46575261,0.24660098,0,1,0,0.282026264,0.840415298,0.173913043,0,0.779958179,0,0.332391718,0.260434757
0.240768515,1,0,0.18094145,0.334672758,0,0,1,0.268706686,0,0.495652174,0,0.532250281,0.139705882,0.277247994,0.356248877
0.86141023,2,5,0.640029748,0.606704464,2,2,3,0.630056881,0.753443262,0.339130435,0,0.887405501,0.024509804,0.734738067,0.617342356
0.462948236,0,1,0.561334189,0.582374635,0,1,2,0.52183109,0.776308896,0.686956522,0,0.579539971,0.517156863,0.629143667,0.643511588
0.595576377,0,5,0.502280146,0.140639621,1,0,2,0.570720585,0,0.87826087,0,0.632459386,0.93627451,0.522254052,0.169710761
0.212106401,0,6,0.255884539,0.275499532,0,1,1,0.339142817,0,0.591304348,0,0.332314621,0.742647059,0.180083837,0.272411522
0.578480785,0,6,0.46575261,0.788619396,0,0,0,0.536389757,0,0.634782609,0,0.832555895,0.848039216,0.621980428,0.711613156
0.206897246,0,0,0.247692775,0.53283426,0,2,0,0.331443692,0,0.539130435,0,0.266366415,0.088235294,0.268258759,0.583807414
0.18491327,0,0,0.24353988,0.788619396,0,0,0,0.327540546,0,0.582608696,0,0.27649992,0.306372549,0.504740214,0.711613156
0.37290289,0,4,0.382298922,0.450817416,0,0,0,0.457954841,0,0.47826087,0,0.482869551,0.073529412,0.340411554,0.4787113
0.21219406,1,0,0.235116478,0.388781857,0,2,1,0.319623714,0,0.408695652,0,0.922470645,0.112745098,0.348317709,0.41373735
0.814351921,2,7,0.727161779,0.788619396,1,0,3,0.782078197,0,0.826086957,0,0.773363359,1,0.507697644,0.711613156
0.373059192,2,0,0.363560401,0.342323994,0,0,0,0.29915302,0.753443262,0.469565217,0,0.618143799,0.218137255,0.37886716,0.343074436
0.699928555,2,2,0.72147118,0.788619396,1,2,2,0.776729821,0,0.669565217,0,0.463406788,0.490196078,0.407829925,0.383196599
0.088331162,1,0,0.066718041,0.788619396,0,0,4,0.16135249,0,0.713043478,0,0.428019945,0.786764706,0.542015175,0.711613156
0.699928555,0,2,0.679468626,0.788619396,1,0,4,0.737253233,0,0.860869565,0,0.503619109,0.794117647,0.558413316,0.711613156
0.283667201,1,0,0.302111587,0.108988826,0,0,1,0.189511527,0.7682138,0.086956522,0,0.670419817,0.036764706,0.393536511,0.140667106
0.653822152,2,2,0.67631179,0.128254527,2,1,0,0.559585906,0.86330703,0.243478261,0,0.845102139,0.049019608,0.404290764,0.230492844
0.498839552,1,0,0.135511455,0.24660098,0,2,0,0.226008778,0,0.069565217,0,0.843493646,0.039215686,0.272771486,0.260434757
0.650106395,0,3,0.425971175,0.252105466,2,1,2,0.499000714,0,0.347826087,0,0.847032331,0.196078431,0.461600118,0.266423139
0.774350191,2,8,0.490432998,0.211152089,1,0,3,0.559585906,0,0.147826087,0.995037221,0.840598359,0.088235294,0.498777892,0.221869573
0.779266124,2,6,0.577431318,0.946276215,0,2,3,0.641352286,0,0.591304348,0,0.633585331,0.424019608,0.742536445,0.954727828
0.610383045,2,7,0.613487016,0.786205758,1,2,3,0.675239652,0,0.765217391,0,0.59546405,0.551470588,0.624378411,0.847475897
0.439131031,1,0,0.14079341,0.151703638,0,0,1,0.230973085,0,0.086956522,0,0.83368184,0.090686275,0.36380156,0.206539314
0.531540296,0,0,0.475788927,0.367699675,0,0,0,0.307461412,0.837236864,0.556521739,0,0.652565546,0.274509804,0.461600118,0.288879574
0.579128318,2,6,0.305756373,0.40568063,0,2,0,0.335310897,0.622061026,0.434782609,0,0.683448609,0.485294118,0.636216077,0.750044913
0.471713465,2,1,0.53604607,0.44145979,0,2,0,0.480343913,0.786350191,0.582608696,0,0.929869712,0.482843137,0.400729002,0.422121085
0.619527733,2,1,0.665083857,0.311553916,0,2,2,0.469298555,0.896457252,0.417391304,0,0.664629242,0.25245098,0.461600118,0.331097671
0.285826282,1,0,0.263928829,0.51698134,0,2,1,0.346703336,0,0.695652174,0,0.350008042,0,0.393536511,0.544882927
0.652764329,2,5,0.705437723,0.59850278,1,0,2,0.761660591,0,0.913043478,0,0.937751327,0.406862745,0.728816887,0.636624948
0.556446949,2,4,0.417571525,0.24660098,2,0,0,0.437334792,0.660212794,0.391304348,0,0.832555895,0,0.407829925,0.260434757
0.496174621,2,5,0.645154211,0.267462982,1,0,2,0.705002432,0,0.904347826,0,0.549782853,0.549019608,0.691905743,0.283130726
0.466039863,1,0,0.108122476,0.290636869,0,0,1,0.200266929,0,0.373913043,0,0.870838025,0.066176471,0.36380156,0.308341817
0.680776477,2,7,0.720037135,0.788619396,1,2,3,0.775382017,0,0.72173913,0,0.932282451,0.715686275,0.724834221,0.711613156
0.387941702,0,6,0.550970824,0.273517917,0,0,2,0.431252491,0.83397597,0.860869565,0,0.471288403,0,0.464794686,0.392179172
0.868847296,2,9,0.887064086,0.479991193,2,0,4,0.796444431,0.896457252,0.8,0,0.697764195,0.387254902,0.831798636,0.514342176
0.343432671,0,5,0.423188798,0.512467661,1,2,2,0.496385665,0,0.808695652,0,0.294515039,0.296568627,0.507697644,0.494580514
0.372959529,2,6,0.511536784,0.659437442,0,0,0,0.418817075,0.808420796,0.547826087,0,0.553321538,0.147058824,0.467971061,0.650877298
0.479427601,2,2,0.525071839,0.421148236,1,0,2,0.592141623,0,0.634782609,0,0.985845263,0.414215686,0.563773953,0.452242649
0.377406659,2,6,0.63135618,0.465459349,0,1,0,0.409242751,0.896457252,0.67826087,0,0.438635998,0.509803922,0.597415915,0.528534643
0.579774713,2,3,0.522844276,0.788619396,1,0,2,0.590048022,0,0.67826087,0,0.690365128,0.772058824,0.645508586,0.711613156
0.705478242,0,1,0.559280654,0.246656025,1,0,2,0.624293175,0,0.991304348,0,0.865047451,0.120098039,0.448635678,0.379663453
0.549501041,0,0,0.409010952,0.347883525,2,0,0,0.483060452,0,0.156521739,0,0.806337462,0.12745098,0.633868557,0.234085873
0.655403209,3,2,0.671534322,0.221830792,1,2,2,0.729796086,0,0.060869565,0,0.757760978,0.06372549,0.683360651,0.233487035
0.40024032,0,6,0.518355557,0.788619396,0,0,1,0.315608622,0.860663392,0.486956522,0.992059553,0.394563294,0.678921569,0.587278973,0.711613156
0.314794654,1,4,0.290995386,0.039412121,1,0,0,0.372142154,0,0.913043478,0,0.919253659,0.073529412,0.33641605,0.066171627
0.953924662,3,7,0.791558272,0.788619396,0,2,4,0.659528013,0.90041353,0.652173913,0,0.748914267,0.399509804,0.804758143,0.711613156
0.18491327,0,0,0.397335611,0.21082182,2,1,1,0.472087248,0,0.113043478,0,0.079298697,0.980392157,0.259122274,0.290376669
0.232650556,0,3,0.294731597,0.305719161,0,0,0,0.375653675,0,0.591304348,0,0.27199614,0.446078431,0.352229155,0.340559315
0.733315977,3,2,0.677892996,0.458743876,0,2,2,0.469298555,0.90424908,0.686956522,0,0.672993405,0.43627451,0.607371912,0.476256063
0.488641608,2,3,0.436930602,0.301645841,0,1,0,0.29915302,0.814351159,0.513043478,0,0.68763069,0.196078431,0.393536511,0.320318582
0.528435009,2,4,0.452881667,0.224583035,2,0,0,0.524292853,0,0.208695652,0,0.850571015,0.169117647,0.461600118,0.227798072
0.565620752,0,0,0.460648634,0.213574063,2,0,0,0.531592726,0,0.208695652,0,0.723821779,0.213235294,0.455155565,0.224504461
0.355564692,0,6,0.485604769,0.561622723,0,2,0,0.382589844,0.808420796,0.643478261,0,0.439279395,0.571078431,0.411346771,0.549074795
0.203323216,0,4,0.4807238,0.443936808,0,2,0,0.550460604,0,0.539130435,0,0.46967991,0.426470588,0.461600118,0.56512366
0.508762585,3,9,0.81654831,0.351241262,1,0,0,0.866089165,0,0.895652174,0,0.343413222,0.870098039,0.765297982,0.475058387
0.476019037,0,4,0.478263176,0.788619396,2,0,0,0.548147958,0,0.886956522,0,0.294836738,1,0.659163366,0.711613156
0.355564692,1,3,0.226531234,0.096383553,1,0,0,0.311554773,0,0.860869565,0,0.917484317,0.178921569,0.355726157,0.044074495
0.405462,2,0,0.366738567,0.394836792,2,2,0,0.443330261,0,0.460869565,0,0.972333923,0.137254902,0.31182265,0.463740344
0.611617121,3,5,0.553062814,0.849342214,0,2,2,0.431252491,0.835616991,0.591304348,0,0.520829982,0.071078431,0.685509228,0.815737469
0.145077448,3,4,0.506932434,0.433753509,0,0,0,0.311554773,0.855203233,0.617391304,0,0.532411131,0.115196078,0.474270054,0.531109647
0.374090474,3,4,0.506932434,0.433753509,0,0,0,0.311554773,0.855203233,0.617391304,0,0.532411131,0.115196078,0.474270054,0.531109647
0.650106395,2,9,0.506932434,0.268618924,2,0,0,0.575093092,0,0.173913043,0,0.662699051,0,0.37886716,0.161027606
0.384115602,2,5,0.567438768,0.368470303,1,0,2,0.631960672,0,0.895652174,0,0.320894322,0.218137255,0.60983339,0.394933828
0.188669652,2,0,0.350616752,0.586503,0,0,0,0.428177986,0,0.530434783,0,0.481261058,0.281862745,0.315997594,0.542008504
0.358521513,0,6,0.483170949,0.410029174,0,0,0,0.268706686,0.855203233,0.434782609,0.996526055,0.499919575,0.424019608,0.477393074,0.405653033
0.48112012,0,1,0.548868994,0.340727693,0,1,0,0.446296202,0.823652767,0.513043478,0,0.949332475,0.154411765,0.504740214,0.377807054
0.792184019,2,5,0.656887584,0.224032587,1,0,2,0.71603018,0,0.886956522,0,0.832395046,0.142156863,0.561100075,0.174800886
0.706852689,2,5,0.727161779,0.788619396,1,0,3,0.63949069,0.856590669,0.8,0,0.661573106,0.676470588,0.844842666,0.992394754
0.629494369,2,1,0.668320729,0.694060659,1,2,2,0.726775753,0,0.686956522,0,0.757439279,0.825980392,0.640881683,0.747230373
0.78963645,0,5,0.573461072,0.788619396,0,2,3,0.637620805,0,0.391304348,0.988585608,0.792021876,0.549019608,0.746395125,0.711613156
0.405462,2,5,0.634845836,0.327296747,1,0,3,0.695313987,0,0.860869565,0,0.283898987,0.531862745,0.668084307,0.360261093
0.383620777,1,0,0.15627469,0.631915011,0,0,0,0.245523345,0,0.339130435,0,0.945311243,0.075980392,0.527971887,0.523624169
0.571612023,0,1,0.4807238,0.503660483,1,0,2,0.550460604,0,0.730434783,0,0.775776098,0.678921569,0.582140567,0.645128451
0.314794654,2,1,0.439628969,0.366818957,0,0,0,0.34294009,0.793387498,0.547826087,0,0.501688917,0.227941176,0.428605881,0.392179172
0.34349403,2,2,0.56541316,0.565861177,0,0,1,0.630056881,0,0.52173913,0,0.469197362,0.534313725,0.352229155,0.607760944
0.372959529,2,0,0.434215841,0.18296912,2,2,0,0.457954841,0.653453081,0.243478261,0,0.877915393,0.080882353,0.268258759,0.191209054
0.451689798,2,3,0.436930602,0.164253867,0,0,0,0.18402874,0.853800313,0.443478261,0.999007444,0.682644362,0.227941176,0.371385225,0.170848554
0.501645069,0,6,0.369894288,0.255958606,0,2,0,0.446296202,0,0.547826087,0,0.738619913,0.593137255,0.604899524,0.422121085
0.559871367,0,0,0.320045303,0.18274894,2,0,0,0.399445055,0,0.226086957,0,0.85845263,0.073529412,0.286094649,0.211030601
0.435326116,0,0,0.24353988,0.191556118,0,2,0,0.327540546,0,0.617391304,0,0.638571658,0.200980392,0.200918002,0.200550931
0.516512813,1,0,0.239348027,0.138713051,0,0,0,0.235879396,0.666627471,0.208695652,0,0.830947402,0.142156863,0.367606281,0.18941254
0.55983728,0,1,0.563378329,0.364892387,0,2,2,0.389413317,0.861992161,0.547826087,0,0.592568763,0.448529412,0.851252043,0.389125097
0.552295151,0,1,0.509240539,0.788619396,1,0,3,0.577262392,0,0.782608696,0,0.655782532,1,0.681203766,0.711613156
0.464718058,0,5,0.330469919,0.019651016,1,0,0,0.323600785,0.689441089,0.939130435,0,0.809393598,0,0.30761622,0.045691359
0.4539692,0,4,0.34065687,0.659437442,0,0,0,0.418817075,0,0.573913043,0,0.595785749,0.823529412,0.619572091,0.709563447
0.342264906,0,1,0.509240539,0.472284912,0,2,2,0.504182464,0.721494181,0.573913043,0,0.253176773,0.056372549,0.561100075,0.505958441
0.342264906,0,6,0.544635441,0.823471129,0,0,0,0.610528701,0,0.72173913,0,0.219559273,0.284313725,0.31182265,0.898616684
